Record_ID,Timestamp,Latitude,Longitude,Road_ID,Vehicle_Count,Avg_Speed_kmh,Vehicle_Type,Traffic_Density,Weather,Visibility_m,Road_Condition,Accident_Occurred,Accident_Severity,Alert_Generated,temperature,Humidity,Year,Month,Day,Hour,DayOfWeek,Accident_Flag,Alert_Flag
156,2021-05-13 19:45:00,16.21221193,96.88183715,RD-182,314,78,Mixed,High,Rain,3028,Dry,No,None,No,27.26,37.79,2021,5,13,19,Thursday,0,0
157,2018-04-09 16:12:00,22.14090628,96.45703419,RD-479,464,79,Bus,Low,Fog,8091,Slippery,No,None,No,40.16,70.57,2018,4,9,16,Monday,0,0
158,2018-06-29 23:52:00,27.65749043,83.20620645,RD-430,462,106,Bike,Low,Snow,2892,Slippery,No,None,No,42.85,81.52,2018,6,29,23,Friday,0,0
159,2019-03-27 03:14:00,15.88665904,74.04211802,RD-433,197,90,Bus,High,Fog,3245,Under Maintenance,No,None,No,27.13,87.76,2019,3,27,3,Wednesday,0,0
160,2023-05-28 01:25:00,31.37791282,73.30532059,RD-89,293,60,Truck,Low,Clear,8718,Wet,Yes,Minor,No,41.85,67.7,2023,5,28,1,Sunday,1,0
161,2022-01-02 04:52:00,31.50720187,69.65440743,RD-91,285,35,Mixed,Low,Snow,5889,Slippery,No,None,No,31.03,41.05,2022,1,2,4,Sunday,0,0
162,2018-08-14 10:13:00,15.94250281,85.7439097,RD-122,489,5,Truck,Medium,Snow,8332,Under Maintenance,No,None,Yes,38.97,36.34,2018,8,14,10,Tuesday,0,1
163,2018-09-05 02:34:00,24.24187574,81.86885996,RD-304,196,45,Bus,Medium,Clear,6892,Under Maintenance,No,None,No,39.01,78.77,2018,9,5,2,Wednesday,0,0
164,2022-04-22 20:17:00,18.11876278,80.07304173,RD-163,405,15,Truck,Medium,Rain,7076,Dry,No,None,No,36.07,64.73,2022,4,22,20,Friday,0,0
165,2022-02-24 18:25:00,13.52988633,83.23118689,RD-413,142,10,Car,Very High,Fog,5553,Slippery,No,None,No,22.71,67.1,2022,2,24,18,Thursday,0,0
166,2022-01-30 14:41:00,31.37399872,93.31273488,RD-378,39,55,Bike,Low,Clear,4930,Slippery,No,None,No,45.06,76.89,2022,1,30,14,Sunday,0,0
167,2022-02-11 20:41:00,36.75295533,70.05084089,RD-358,170,68,Bus,Very High,Fog,1653,Slippery,No,None,No,29.62,72.2,2022,2,11,20,Friday,0,0
168,2021-04-10 03:46:00,24.40585617,83.77858876,RD-184,147,113,Car,High,Fog,9142,Under Maintenance,No,None,No,25.6,80.07,2021,4,10,3,Saturday,0,0
169,2022-02-24 18:07:00,34.50445444,88.32948995,RD-468,432,85,Truck,Very High,Rain,7878,Slippery,No,None,No,21.22,33.37,2022,2,24,18,Thursday,0,0
170,2023-02-15 17:44:00,26.62289542,96.14997567,RD-303,356,82,Bike,Low,Fog,4369,Dry,No,None,No,37.73,74.85,2023,2,15,17,Wednesday,0,0
171,2018-10-20 16:17:00,24.40598735,89.45107245,RD-15,341,100,Bike,Medium,Clear,9087,Dry,No,None,No,40.33,81.05,2018,10,20,16,Saturday,0,0
172,2022-07-15 19:01:00,21.92420152,83.89532175,RD-361,75,24,Bike,Very High,Fog,5169,Slippery,No,None,No,20.5,47.17,2022,7,15,19,Friday,0,0
173,2018-11-18 12:35:00,14.83573403,90.23629293,RD-359,231,8,Mixed,Low,Fog,3893,Slippery,No,None,Yes,35.36,68.43,2018,11,18,12,Sunday,0,1
174,2023-03-15 09:45:00,10.44340287,96.91468859,RD-181,197,43,Bike,Medium,Rain,8230,Under Maintenance,No,None,Yes,26.79,48.85,2023,3,15,9,Wednesday,0,1
175,2023-09-21 10:16:00,20.82774162,93.77329633,RD-486,434,51,Car,High,Fog,9643,Dry,No,None,No,39.36,87.48,2023,9,21,10,Thursday,0,0
176,2023-10-27 02:32:00,24.27798749,70.58379218,RD-291,462,26,Bus,High,Snow,7477,Wet,No,None,No,25.23,32.01,2023,10,27,2,Friday,0,0
177,2021-04-27 05:51:00,22.77403997,84.67001056,RD-289,46,97,Car,High,Storm,9677,Slippery,No,None,No,40.73,64.79,2021,4,27,5,Tuesday,0,0
178,2018-08-07 18:38:00,28.17154843,90.80775052,RD-73,215,46,Truck,Very High,Snow,3222,Slippery,No,None,No,31.6,39.99,2018,8,7,18,Tuesday,0,0
179,2023-01-16 11:06:00,13.57086472,87.48438899,RD-289,380,105,Mixed,High,Rain,3359,Under Maintenance,No,None,No,48.1,72.73,2023,1,16,11,Monday,0,0
180,2021-03-27 14:10:00,18.27188639,80.09206802,RD-486,483,81,Mixed,Very High,Fog,1232,Dry,No,None,No,24.13,40.55,2021,3,27,14,Saturday,0,0
181,2019-12-12 03:08:00,20.05145087,77.35088686,RD-97,379,83,Truck,Very High,Clear,4360,Slippery,No,None,No,30.23,44.12,2019,12,12,3,Thursday,0,0
182,2020-05-15 23:35:00,13.40917586,86.1831431,RD-429,401,39,Bus,Very High,Fog,5113,Under Maintenance,No,None,No,23.4,59.66,2020,5,15,23,Friday,0,0
183,2022-10-28 13:42:00,34.2874622,79.95869305,RD-415,488,29,Mixed,Very High,Fog,6742,Slippery,Yes,Major,No,47.74,84.89,2022,10,28,13,Friday,1,0
184,2018-05-19 15:38:00,27.76383226,79.36792843,RD-452,66,119,Truck,Medium,Rain,1025,Under Maintenance,Yes,Major,No,46.32,42.7,2018,5,19,15,Saturday,1,0
185,2023-06-23 18:59:00,10.66400804,92.26551297,RD-497,76,7,Truck,Medium,Fog,5014,Under Maintenance,No,None,Yes,27.74,38.65,2023,6,23,18,Friday,0,1
186,2023-11-13 23:31:00,28.67114316,77.15400727,RD-253,37,55,Truck,Very High,Clear,1218,Under Maintenance,No,None,No,39.8,75.54,2023,11,13,23,Monday,0,0
187,2018-05-27 10:28:00,23.88584057,86.70279417,RD-278,151,16,Truck,Medium,Clear,3598,Slippery,No,None,Yes,44.52,60.04,2018,5,27,10,Sunday,0,1
188,2021-07-27 20:30:00,23.19427354,93.3295697,RD-159,148,18,Bike,Low,Storm,6645,Slippery,No,None,No,36.66,84.71,2021,7,27,20,Tuesday,0,0
189,2020-05-25 11:08:00,36.70378748,86.0313855,RD-90,422,44,Bus,Medium,Storm,546,Dry,No,None,Yes,35.89,38.8,2020,5,25,11,Monday,0,1
190,2023-05-06 17:10:00,25.92782381,82.2908338,RD-252,241,36,Truck,High,Fog,1105,Slippery,Yes,Major,No,27.26,68.76,2023,5,6,17,Saturday,1,0
191,2019-06-22 12:43:00,34.0051176,69.02377842,RD-20,447,54,Bike,Very High,Clear,3879,Wet,No,None,Yes,22.79,43.97,2019,6,22,12,Saturday,0,1
192,2018-06-12 20:12:00,34.49291926,87.76560408,RD-47,469,72,Bike,Medium,Fog,6892,Dry,No,None,No,46.92,39.41,2018,6,12,20,Tuesday,0,0
193,2021-02-23 21:18:00,10.94114032,96.92825479,RD-29,116,33,Car,Medium,Snow,6653,Under Maintenance,No,None,Yes,47.01,71.01,2021,2,23,21,Tuesday,0,1
194,2020-08-23 23:56:00,8.242505435,91.44448605,RD-120,146,35,Truck,Very High,Rain,939,Dry,No,None,Yes,38.99,65.62,2020,8,23,23,Sunday,0,1
195,2023-10-17 01:29:00,20.62274037,86.3995194,RD-309,387,100,Bike,Very High,Rain,2197,Wet,No,None,No,30.17,75.29,2023,10,17,1,Tuesday,0,0
196,2023-05-19 04:42:00,30.30926445,81.60519056,RD-113,173,28,Car,Low,Clear,9710,Wet,No,None,No,30.48,48.57,2023,5,19,4,Friday,0,0
197,2019-07-18 23:56:00,31.9016827,74.50540172,RD-11,156,15,Car,Low,Snow,3831,Under Maintenance,No,None,No,41.78,56.88,2019,7,18,23,Thursday,0,0
198,2023-07-25 22:13:00,30.83732735,88.07116677,RD-270,400,34,Truck,Very High,Clear,2505,Slippery,No,None,No,46.91,54.33,2023,7,25,22,Tuesday,0,0
199,2023-10-20 12:07:00,20.9713508,73.14175561,RD-245,282,117,Mixed,Very High,Snow,863,Wet,No,None,Yes,46.61,89.05,2023,10,20,12,Friday,0,1
200,2023-02-14 22:59:00,29.74895944,93.72440507,RD-1,392,23,Bike,Low,Clear,9425,Slippery,No,None,Yes,43.4,47.53,2023,2,14,22,Tuesday,0,1
201,2018-02-23 02:52:00,28.84451921,78.26566903,RD-170,313,40,Mixed,Low,Storm,6474,Under Maintenance,No,None,No,39.26,47.69,2018,2,23,2,Friday,0,0
202,2022-08-28 14:30:00,17.10075828,79.59409587,RD-470,188,10,Car,Medium,Fog,4485,Slippery,No,None,No,22.52,51.27,2022,8,28,14,Sunday,0,0
203,2021-10-01 09:49:00,12.89289625,74.26520669,RD-315,96,6,Mixed,Medium,Rain,8809,Slippery,No,None,No,24.85,63.88,2021,10,1,9,Friday,0,0
204,2018-03-06 07:20:00,26.0211428,81.96820819,RD-104,85,107,Mixed,High,Rain,2209,Dry,No,None,No,46.96,45.14,2018,3,6,7,Tuesday,0,0
205,2020-06-04 06:04:00,27.63550537,87.73318021,RD-413,464,23,Truck,High,Snow,6597,Slippery,No,None,No,38.19,84.92,2020,6,4,6,Thursday,0,0
206,2022-10-03 21:28:00,24.47115004,76.78059594,RD-67,354,50,Car,Low,Storm,9069,Slippery,Yes,Fatal,No,20.28,45.94,2022,10,3,21,Monday,1,0
207,2019-10-13 16:56:00,14.18220685,88.35329024,RD-175,87,116,Bus,Very High,Snow,3197,Dry,Yes,None,No,23.04,83.75,2019,10,13,16,Sunday,1,0
208,2021-09-24 06:28:00,16.02352629,85.99688421,RD-368,67,44,Bike,Very High,Storm,8988,Slippery,No,None,No,39.91,36.21,2021,9,24,6,Friday,0,0
209,2019-02-18 15:15:00,28.54610187,78.79925994,RD-91,232,22,Truck,Medium,Snow,7403,Dry,No,None,No,20.15,69.39,2019,2,18,15,Monday,0,0
210,2023-06-02 23:02:00,35.91604856,77.07132213,RD-471,482,109,Truck,High,Clear,8200,Dry,No,None,No,24.82,84.42,2023,6,2,23,Friday,0,0
211,2023-12-14 15:44:00,35.40023245,92.97855123,RD-411,212,40,Bus,Medium,Clear,6083,Slippery,No,None,No,36.46,40.12,2023,12,14,15,Thursday,0,0
212,2023-10-07 12:51:00,23.07008625,68.34611526,RD-433,468,50,Truck,Very High,Rain,627,Slippery,Yes,Minor,No,40.76,88.1,2023,10,7,12,Saturday,1,0
213,2023-09-09 19:52:00,33.71022477,88.76126565,RD-445,400,60,Car,Medium,Snow,4227,Slippery,No,None,No,39.56,57.17,2023,9,9,19,Saturday,0,0
214,2018-05-07 05:09:00,8.854084809,80.1003621,RD-166,372,56,Truck,Medium,Snow,9757,Dry,No,None,No,26.73,86.74,2018,5,7,5,Monday,0,0
215,2022-06-01 04:20:00,32.97341153,88.8130614,RD-31,71,58,Truck,Medium,Clear,8757,Wet,No,None,No,41.37,70.61,2022,6,1,4,Wednesday,0,0
216,2022-09-25 01:33:00,21.80837388,82.71787768,RD-12,460,60,Bus,Low,Snow,4214,Dry,No,None,No,27.12,48.1,2022,9,25,1,Sunday,0,0
217,2019-07-16 10:59:00,30.66429271,70.43195848,RD-76,152,118,Bike,High,Rain,8361,Wet,No,None,No,29.76,41.3,2019,7,16,10,Tuesday,0,0
218,2023-04-30 03:49:00,8.161904378,96.47951813,RD-301,76,24,Bike,Medium,Rain,1703,Under Maintenance,No,None,No,42.39,48.22,2023,4,30,3,Sunday,0,0
219,2022-11-04 19:49:00,33.18826275,70.4953207,RD-361,135,105,Mixed,Medium,Snow,4166,Wet,Yes,Fatal,No,39.49,35.58,2022,11,4,19,Friday,1,0
220,2022-06-17 01:37:00,25.25440905,72.59461059,RD-470,318,5,Car,Medium,Rain,1701,Under Maintenance,No,None,No,45.48,38.63,2022,6,17,1,Friday,0,0
221,2019-03-09 07:35:00,14.96668155,80.18972313,RD-73,434,27,Bus,High,Rain,8555,Slippery,No,None,Yes,39.73,36.28,2019,3,9,7,Saturday,0,1
222,2021-09-06 06:04:00,18.07700858,95.39407816,RD-397,154,42,Bike,Very High,Snow,6786,Dry,No,None,No,37.05,55.38,2021,9,6,6,Monday,0,0
223,2023-05-21 23:12:00,13.81931652,76.49909486,RD-57,378,24,Bus,Low,Snow,7078,Dry,No,None,No,22.81,77.73,2023,5,21,23,Sunday,0,0
224,2018-04-10 15:25:00,20.30776698,84.49120208,RD-434,450,8,Mixed,Low,Clear,780,Under Maintenance,No,None,No,31.03,38.48,2018,4,10,15,Tuesday,0,0
225,2022-07-22 08:05:00,17.57017491,83.12165713,RD-270,437,119,Bike,Medium,Clear,4437,Dry,Yes,None,No,27.96,37.82,2022,7,22,8,Friday,1,0
226,2021-12-17 21:55:00,23.50059213,77.57427812,RD-441,464,117,Bus,Very High,Storm,1324,Dry,No,None,Yes,27.32,68.61,2021,12,17,21,Friday,0,1
227,2023-10-17 19:30:00,31.62874881,88.19364058,RD-187,212,106,Car,Very High,Snow,6292,Under Maintenance,No,None,Yes,49.19,41.83,2023,10,17,19,Tuesday,0,1
228,2023-01-14 15:28:00,36.48598269,82.54240759,RD-492,262,73,Car,Very High,Storm,4059,Wet,No,None,No,31.79,35.86,2023,1,14,15,Saturday,0,0
229,2018-11-06 14:55:00,15.29227158,84.77031221,RD-38,457,10,Mixed,Very High,Snow,9955,Slippery,No,None,No,46.76,40.01,2018,11,6,14,Tuesday,0,0
230,2020-10-22 22:36:00,11.08873962,74.09450722,RD-192,119,67,Bike,Medium,Storm,461,Wet,Yes,Minor,No,38.93,85.42,2020,10,22,22,Thursday,1,0
231,2018-04-24 22:57:00,19.47435025,94.86992276,RD-361,157,94,Bike,Low,Fog,989,Wet,No,None,No,43.84,79.29,2018,4,24,22,Tuesday,0,0
232,2018-09-24 17:52:00,12.16307401,71.20656047,RD-483,136,5,Car,High,Snow,7710,Under Maintenance,No,None,No,35.08,51.24,2018,9,24,17,Monday,0,0
233,2021-05-10 16:30:00,32.19296586,88.01780767,RD-340,394,118,Mixed,Medium,Rain,4548,Under Maintenance,Yes,None,Yes,37.31,69.35,2021,5,10,16,Monday,1,1
234,2021-08-11 17:10:00,22.53262151,93.69098721,RD-203,361,67,Truck,High,Storm,1359,Under Maintenance,Yes,Major,Yes,34.78,62.24,2021,8,11,17,Wednesday,1,1
235,2018-12-24 05:40:00,25.97890909,70.43659889,RD-301,495,83,Car,Low,Fog,1864,Under Maintenance,No,None,No,25.86,70.63,2018,12,24,5,Monday,0,0
236,2019-05-19 18:36:00,12.36776407,68.83380869,RD-52,130,84,Car,Medium,Fog,8068,Wet,Yes,Fatal,No,41.67,70.96,2019,5,19,18,Sunday,1,0
237,2020-11-02 09:56:00,29.73865566,77.66145861,RD-173,383,91,Bus,Medium,Clear,2926,Under Maintenance,No,None,No,28.42,67.72,2020,11,2,9,Monday,0,0
238,2021-01-09 04:11:00,36.23387255,90.90849006,RD-155,350,109,Mixed,Very High,Fog,4888,Dry,No,None,No,20.73,45.97,2021,1,9,4,Saturday,0,0
239,2023-05-03 14:14:00,21.98917229,88.80362901,RD-166,40,90,Truck,High,Storm,7929,Wet,No,None,No,39.36,32.34,2023,5,3,14,Wednesday,0,0
240,2018-02-15 11:27:00,35.91126184,91.84255548,RD-70,282,58,Mixed,High,Fog,7703,Under Maintenance,Yes,Major,No,25.31,57.33,2018,2,15,11,Thursday,1,0
241,2023-04-23 11:29:00,9.006766721,79.52745781,RD-500,354,73,Mixed,High,Fog,5584,Dry,No,None,No,48.21,83.46,2023,4,23,11,Sunday,0,0
242,2021-08-15 14:01:00,9.035958701,96.81901153,RD-81,50,47,Car,Very High,Clear,720,Dry,No,None,No,48.62,64.17,2021,8,15,14,Sunday,0,0
243,2019-09-19 04:05:00,35.84037441,78.61707705,RD-375,490,9,Car,Very High,Clear,5282,Under Maintenance,No,None,No,47.45,79.94,2019,9,19,4,Thursday,0,0
244,2018-03-21 06:47:00,28.30770233,91.35611284,RD-486,213,74,Car,Very High,Snow,7955,Under Maintenance,No,None,No,31.1,89.5,2018,3,21,6,Wednesday,0,0
245,2023-01-01 05:15:00,13.47200208,78.17338624,RD-224,381,70,Bus,Very High,Rain,5225,Dry,No,None,No,20.46,39.82,2023,1,1,5,Sunday,0,0
246,2019-03-10 09:24:00,18.55236917,74.33486937,RD-406,421,14,Truck,Medium,Fog,2398,Dry,No,None,Yes,47.85,71.51,2019,3,10,9,Sunday,0,1
247,2020-04-10 07:17:00,22.72483897,77.76340312,RD-328,58,40,Truck,Low,Rain,682,Wet,No,None,No,32.85,70.46,2020,4,10,7,Friday,0,0
248,2022-08-02 20:40:00,28.37649433,73.58765517,RD-492,99,114,Mixed,Low,Fog,4527,Wet,No,None,No,49.0,88.8,2022,8,2,20,Tuesday,0,0
249,2018-06-20 06:29:00,32.41877025,71.74420759,RD-250,237,39,Car,Low,Clear,464,Dry,No,None,Yes,48.91,89.14,2018,6,20,6,Wednesday,0,1
250,2018-05-03 13:05:00,10.39703574,78.55495331,RD-333,320,49,Mixed,High,Storm,6804,Under Maintenance,No,None,No,45.59,71.2,2018,5,3,13,Thursday,0,0
251,2020-06-09 03:43:00,27.04064958,72.25703138,RD-163,401,27,Car,High,Snow,1595,Under Maintenance,No,None,No,28.83,44.62,2020,6,9,3,Tuesday,0,0
252,2021-06-13 18:46:00,21.824631,82.56753466,RD-90,41,66,Mixed,Low,Fog,1913,Slippery,No,None,No,31.55,77.91,2021,6,13,18,Sunday,0,0
253,2020-06-20 02:15:00,25.33104599,69.02695456,RD-363,188,51,Mixed,Medium,Storm,320,Dry,No,None,No,45.53,36.42,2020,6,20,2,Saturday,0,0
254,2018-03-06 11:15:00,22.74741659,80.50850499,RD-496,355,20,Bus,Very High,Clear,5362,Under Maintenance,No,None,No,29.51,76.84,2018,3,6,11,Tuesday,0,0
255,2020-06-17 13:56:00,21.07009846,95.78216012,RD-288,206,41,Bus,Low,Snow,8521,Wet,No,None,No,25.08,84.61,2020,6,17,13,Wednesday,0,0
256,2021-12-22 08:43:00,13.95987109,78.40650245,RD-356,244,46,Mixed,High,Rain,9332,Dry,No,None,No,36.7,52.97,2021,12,22,8,Wednesday,0,0
257,2021-11-23 10:56:00,21.69774146,71.99159865,RD-456,303,39,Car,High,Snow,640,Wet,No,None,No,48.08,67.84,2021,11,23,10,Tuesday,0,0
258,2023-06-02 23:51:00,13.499999,76.85070518,RD-476,86,116,Mixed,Very High,Rain,4610,Under Maintenance,No,None,No,40.88,55.81,2023,6,2,23,Friday,0,0
259,2023-04-17 16:48:00,9.293733124,90.94705949,RD-315,284,44,Car,High,Fog,6966,Wet,Yes,Fatal,No,37.1,56.27,2023,4,17,16,Monday,1,0
260,2019-06-12 07:53:00,18.84091024,77.09611378,RD-403,271,20,Bike,High,Rain,9315,Under Maintenance,No,None,No,22.92,48.62,2019,6,12,7,Wednesday,0,0
261,2021-02-22 20:19:00,8.723716424,79.12138217,RD-183,131,73,Truck,Very High,Rain,9111,Slippery,No,None,No,38.45,75.73,2021,2,22,20,Monday,0,0
262,2021-11-16 15:50:00,24.31380393,90.87480898,RD-115,133,15,Mixed,Very High,Snow,4168,Wet,Yes,Minor,Yes,49.7,86.17,2021,11,16,15,Tuesday,1,1
263,2021-07-03 19:53:00,10.09938115,75.55625433,RD-341,384,55,Bike,Low,Fog,8798,Under Maintenance,No,None,No,24.2,86.45,2021,7,3,19,Saturday,0,0
264,2018-06-29 14:04:00,20.68905563,81.87042973,RD-302,54,97,Mixed,Low,Clear,5967,Dry,No,None,No,35.55,40.49,2018,6,29,14,Friday,0,0
265,2020-09-18 09:47:00,36.42414228,69.8318832,RD-418,463,116,Bus,Very High,Snow,6331,Wet,No,None,Yes,46.32,82.48,2020,9,18,9,Friday,0,1
266,2023-10-06 21:42:00,8.286564098,73.04804689,RD-90,25,114,Truck,Medium,Fog,4879,Under Maintenance,No,None,No,42.22,74.25,2023,10,6,21,Friday,0,0
267,2018-08-05 18:18:00,18.63878246,74.07397196,RD-194,447,79,Mixed,High,Storm,5576,Dry,No,None,No,40.91,45.17,2018,8,5,18,Sunday,0,0
268,2023-11-28 11:38:00,27.52462282,81.44386629,RD-158,358,114,Bus,Low,Clear,9170,Slippery,No,None,No,41.07,34.04,2023,11,28,11,Tuesday,0,0
269,2021-05-16 10:43:00,12.60859023,91.80843102,RD-376,219,84,Bus,High,Rain,207,Slippery,No,None,Yes,30.78,46.08,2021,5,16,10,Sunday,0,1
270,2021-08-01 08:38:00,24.26127561,78.28079467,RD-353,169,93,Bike,High,Storm,8954,Under Maintenance,No,None,No,28.81,84.73,2021,8,1,8,Sunday,0,0
271,2018-08-27 04:32:00,15.4875204,79.03414498,RD-151,294,54,Bus,High,Rain,8757,Wet,No,None,No,44.28,67.99,2018,8,27,4,Monday,0,0
272,2018-01-08 21:27:00,14.46029206,76.72915269,RD-66,61,71,Bike,Medium,Fog,6543,Slippery,No,None,No,44.3,73.26,2018,1,8,21,Monday,0,0
273,2022-07-08 11:05:00,33.95452297,77.29424059,RD-91,90,71,Car,High,Clear,6815,Wet,No,None,No,46.01,45.43,2022,7,8,11,Friday,0,0
274,2019-09-24 22:52:00,13.89513389,79.70162761,RD-374,371,69,Car,High,Clear,947,Slippery,No,None,No,47.4,73.16,2019,9,24,22,Tuesday,0,0
275,2023-07-31 11:17:00,18.91999961,94.08269523,RD-1,377,16,Car,Low,Snow,6425,Wet,No,None,No,35.34,31.69,2023,7,31,11,Monday,0,0
276,2018-11-12 01:26:00,12.91832764,68.70690779,RD-486,390,11,Car,High,Fog,5520,Wet,No,None,No,35.05,52.52,2018,11,12,1,Monday,0,0
277,2019-12-18 21:11:00,16.23274445,86.11297456,RD-360,334,47,Mixed,Medium,Rain,4333,Dry,No,None,Yes,43.95,67.61,2019,12,18,21,Wednesday,0,1
278,2019-07-19 22:03:00,16.50009372,93.74280425,RD-486,361,113,Bike,Medium,Rain,4052,Wet,Yes,None,Yes,39.5,38.77,2019,7,19,22,Friday,1,1
279,2018-01-29 14:18:00,17.47641769,80.0918426,RD-294,294,50,Car,High,Rain,5115,Dry,No,None,No,41.06,79.38,2018,1,29,14,Monday,0,0
280,2020-11-01 13:02:00,26.59094117,86.87649467,RD-201,358,100,Bus,Medium,Rain,3855,Under Maintenance,No,None,Yes,43.87,44.1,2020,11,1,13,Sunday,0,1
281,2023-11-25 13:23:00,29.53518955,84.98572281,RD-436,499,26,Bike,Very High,Clear,5971,Under Maintenance,No,None,No,46.7,69.14,2023,11,25,13,Saturday,0,0
282,2023-08-04 19:48:00,22.80942187,77.82031337,RD-395,396,80,Mixed,Medium,Clear,3067,Wet,No,None,No,30.14,54.31,2023,8,4,19,Friday,0,0
283,2018-06-09 17:19:00,25.70380345,71.98511756,RD-495,444,10,Car,Very High,Rain,4265,Wet,No,None,No,31.27,65.76,2018,6,9,17,Saturday,0,0
284,2018-02-24 02:35:00,31.58479366,74.36889942,RD-291,77,42,Bike,Medium,Snow,1611,Wet,No,None,No,22.82,36.45,2018,2,24,2,Saturday,0,0
285,2018-08-05 13:07:00,36.98725918,69.66590889,RD-17,53,43,Truck,Medium,Storm,4814,Slippery,No,None,No,37.35,31.01,2018,8,5,13,Sunday,0,0
286,2019-03-15 20:47:00,21.2386736,90.17709615,RD-94,290,106,Car,Low,Fog,5118,Slippery,No,None,No,21.08,84.57,2019,3,15,20,Friday,0,0
287,2020-02-22 20:21:00,35.15660037,83.45140727,RD-309,159,64,Bike,High,Rain,9541,Wet,No,None,Yes,33.97,46.18,2020,2,22,20,Saturday,0,1
288,2018-10-27 20:55:00,22.2207327,90.78337363,RD-163,179,109,Car,Low,Fog,3859,Slippery,No,None,No,36.28,79.18,2018,10,27,20,Saturday,0,0
289,2019-08-18 14:33:00,30.67799282,76.41570317,RD-472,84,89,Truck,Very High,Rain,9862,Wet,No,None,No,28.6,89.96,2019,8,18,14,Sunday,0,0
290,2018-02-28 05:12:00,24.62346831,91.33549204,RD-415,17,66,Bus,Low,Snow,4684,Dry,No,None,No,37.72,42.69,2018,2,28,5,Wednesday,0,0
291,2022-07-27 22:37:00,33.63713753,76.96692713,RD-496,484,96,Bus,Low,Storm,7847,Under Maintenance,No,None,Yes,20.92,45.91,2022,7,27,22,Wednesday,0,1
292,2023-04-26 04:56:00,21.01239285,71.51868456,RD-314,181,100,Truck,Medium,Rain,4539,Dry,No,None,No,21.12,69.77,2023,4,26,4,Wednesday,0,0
293,2023-01-08 06:29:00,28.17863504,83.48051113,RD-114,446,31,Bike,Very High,Rain,5797,Wet,No,None,No,44.68,87.93,2023,1,8,6,Sunday,0,0
294,2022-10-06 20:37:00,21.52314136,95.41357119,RD-328,134,53,Mixed,Medium,Storm,3525,Dry,No,None,Yes,30.81,84.95,2022,10,6,20,Thursday,0,1
295,2021-03-01 19:53:00,32.85379464,80.01742742,RD-290,223,117,Car,Very High,Rain,1384,Dry,No,None,No,23.81,60.17,2021,3,1,19,Monday,0,0
296,2019-03-11 11:55:00,36.8366917,82.94627096,RD-54,460,19,Mixed,Very High,Clear,7792,Under Maintenance,No,None,No,35.67,77.71,2019,3,11,11,Monday,0,0
297,2022-06-28 13:34:00,15.05613477,81.08739294,RD-480,292,37,Car,Medium,Snow,1354,Slippery,No,None,No,43.1,38.14,2022,6,28,13,Tuesday,0,0
298,2023-03-29 02:05:00,21.75582993,81.26560924,RD-255,148,100,Mixed,High,Clear,8685,Under Maintenance,No,None,Yes,26.47,88.65,2023,3,29,2,Wednesday,0,1
299,2023-10-27 00:35:00,10.35644371,74.21630365,RD-73,164,50,Car,High,Snow,4528,Dry,No,None,No,38.69,87.86,2023,10,27,0,Friday,0,0
300,2019-01-17 02:20:00,12.08886789,80.25198875,RD-170,144,102,Bus,Very High,Clear,2793,Wet,No,None,Yes,22.56,39.82,2019,1,17,2,Thursday,0,1
301,2018-10-23 10:24:00,34.94535529,82.41012814,RD-382,389,75,Car,High,Clear,2484,Slippery,No,None,Yes,21.55,47.97,2018,10,23,10,Tuesday,0,1
302,2020-07-14 01:00:00,23.76479952,89.60089569,RD-40,356,17,Car,Medium,Rain,3637,Wet,No,None,Yes,35.94,36.01,2020,7,14,1,Tuesday,0,1
303,2018-04-30 11:02:00,19.4583645,72.05512313,RD-122,468,57,Truck,Medium,Snow,2840,Wet,No,None,No,36.22,46.3,2018,4,30,11,Monday,0,0
304,2018-08-30 07:56:00,27.47299335,84.57680362,RD-178,194,43,Truck,Medium,Snow,5910,Wet,No,None,Yes,39.12,78.96,2018,8,30,7,Thursday,0,1
305,2023-06-05 04:55:00,24.24467736,87.20360059,RD-164,226,54,Car,Low,Rain,2030,Dry,No,None,Yes,41.78,52.7,2023,6,5,4,Monday,0,1
306,2021-12-06 20:19:00,16.37281397,79.10098703,RD-86,176,74,Car,Low,Snow,3760,Under Maintenance,No,None,No,49.28,35.3,2021,12,6,20,Monday,0,0
307,2021-06-11 21:43:00,14.57182068,83.92576681,RD-326,316,119,Bike,Medium,Snow,2867,Dry,No,None,No,35.49,50.53,2021,6,11,21,Friday,0,0
308,2018-04-05 14:17:00,25.11695275,88.6115195,RD-454,473,64,Bus,Very High,Rain,8197,Slippery,Yes,Major,No,29.69,88.88,2018,4,5,14,Thursday,1,0
309,2022-10-27 09:50:00,13.45969983,81.48793512,RD-494,286,13,Car,Low,Fog,9218,Under Maintenance,No,None,No,43.86,67.78,2022,10,27,9,Thursday,0,0
310,2021-01-07 19:24:00,12.03599092,77.6671767,RD-46,99,110,Car,Very High,Storm,1166,Wet,No,None,No,28.12,54.97,2021,1,7,19,Thursday,0,0
311,2018-09-12 13:25:00,17.23323931,91.91639345,RD-421,228,8,Bus,Medium,Clear,8631,Dry,No,None,No,33.17,39.99,2018,9,12,13,Wednesday,0,0
